episode,length,reward,loss
0,28,-21.978894224760655,None
1,36,3.4690965172668653,None
2,999,-331.6608017826759,None
3,165,-79.97435931429692,None
4,31,-25.810249270233065,None
5,109,-4.184006450176237,None
6,65,-10.953750279858921,None
7,244,-42.930827427743104,None
8,362,-111.29565091265688,None
9,55,-40.83421555206716,None
10,93,-80.3824169332468,None
11,38,-13.785645975089263,None
12,999,-311.23076557207816,None
13,43,-28.69744858691889,None
14,30,-24.495652768297894,None
15,41,-18.10786262442224,None
16,112,-16.81644463661416,None
17,208,-84.98111564145614,None
18,66,9.556202217344595,None
19,74,-6.349664221532441,None
20,52,13.969574748451606,None
21,118,-29.2611995345484,None
22,21,3.33778708181022,None
23,17,-8.820400163202388,None
24,19,-7.597430416168615,None
25,35,-10.457950742822417,None
26,32,-24.234479431755563,None
27,27,7.782732725207653,None
28,56,-28.453687823517512,None
29,77,-19.979169687073746,None
30,70,0.7712291020153872,None
31,12,-2.4052618016047123,None
32,20,-5.4656041615649364,None
33,66,-32.288884430393814,None
34,51,-5.6237701932749316,None
35,53,-23.64940029483008,None
36,134,-20.255068516869827,None
37,40,3.0987064335138093,None
38,161,-44.55704725981162,None
39,29,15.228608288570864,None
40,21,-0.8039516754956237,None
41,46,-32.17007520475284,None
42,101,-98.02310192437143,None
43,999,-361.7894405645818,None
44,48,-32.46317236277223,None
45,103,-46.7873310306303,None
46,12,-7.5445626029906245,None
47,144,-16.22382532587476,None
48,999,-296.1160851121401,None
49,999,-334.63752522754316,None
50,999,894.5015212828565,0.2676814794540405
51,999,853.3545405561886,0.24960997700691223
52,999,816.5930380243245,0.1667349636554718
53,738,611.9971564110634,0.10754288733005524
54,999,808.8775842266754,1.5846000909805298
55,999,742.2072744768719,1.3097275495529175
56,999,722.2025403371545,0.8406604528427124
57,999,773.2796851514042,0.8065504431724548
58,999,785.4561670999218,0.7017943859100342
59,999,581.4253738222968,2.6304469108581543
60,713,376.68282833016946,0.6907207369804382
61,368,196.97274534919208,0.8357487916946411
62,999,430.7205031414348,0.7293939590454102
63,999,498.36922627532977,0.7301474213600159
64,999,558.6824036277362,0.7591629028320312
65,999,433.9127360624906,0.5977108478546143
66,564,193.79694389446945,0.625859797000885
67,999,495.45944110174133,0.5102722644805908
68,581,241.6255563589637,0.715086042881012
69,999,628.9347987962337,0.8277689218521118
70,999,470.3969218121103,0.8465375304222107
71,999,590.0719770438149,0.658797025680542
72,999,551.2070044981082,0.5896496772766113
