episode,length,reward,loss
0,130,-12.917363300803437,None
1,114,-52.465304260209834,None
2,17,-7.0883075643442295,None
3,86,-79.94077516825949,None
4,52,-35.990737858674805,None
5,76,-21.744456335979503,None
6,65,-32.52501628857115,None
7,53,13.677295886694061,None
8,23,-18.5933656577219,None
9,33,10.159509267117237,None
10,36,-22.72338805960841,None
11,28,-15.175308491690433,None
12,12,-6.69356938559364,None
13,168,-60.41983372046198,None
14,57,-7.752978092204515,None
15,44,-4.909703767325789,None
16,28,-6.598616194592253,None
17,17,-6.404461303916484,None
18,22,-17.390829520557215,None
19,121,-7.773857868291667,None
20,93,-21.88031192584284,None
21,29,-12.597307368170702,None
22,171,-0.28241195446360834,None
23,104,-18.602758229981784,None
24,56,16.848210703153327,None
25,62,-5.7676703796867725,None
26,11,-3.147499960082591,None
27,29,-24.87369227008184,None
28,16,-1.943161891037862,None
29,45,7.965970043256241,None
30,142,-33.60996525947004,None
31,999,-345.9017242072261,None
32,246,-102.14458189231952,None
33,32,-5.474241894306903,None
34,61,-23.64860589703903,None
35,89,-9.163337395278253,None
36,105,-58.70890732095892,None
37,66,-6.2605914818142985,None
38,15,0.25086835117256556,None
39,26,-6.155423686574869,None
40,169,-67.31018700496038,None
41,20,-16.845686851344713,None
42,38,31.016432633263598,None
43,206,-174.34505236860866,None
44,48,-83.06949689629376,None
45,46,9.25306005916634,None
46,201,-91.42509364137744,None
47,33,-8.928042760784763,None
48,117,-1.4400965833897743,None
49,67,-20.163640020064165,None
50,999,798.4657234231971,0.2862384021282196
51,999,855.0640565939923,0.19777429103851318
52,999,875.487010754203,0.10858199000358582
53,999,852.228097719923,0.051834963262081146
54,711,599.9484862550754,1.3567233085632324
55,999,772.4257724274801,1.0124915838241577
56,999,829.7822852098984,0.5538647174835205
57,999,846.3033043694078,0.5323981642723083
58,999,782.9858657520507,0.3563290238380432
59,999,645.253436443146,0.7374277114868164
60,37,13.501379716503786,0.7589330673217773
61,618,392.9534696960908,0.7111949920654297
62,545,366.96724690370576,0.7021370530128479
63,999,622.1611157128107,0.5971992611885071
64,999,685.4164127500261,0.5186229944229126
65,146,101.28811246838958,0.562170684337616
66,999,612.8496986424024,2.7384958267211914
67,423,268.0948355900447,0.5848920941352844
68,999,606.8021667099914,0.575779914855957
69,999,658.4015895631802,0.5849836468696594
70,999,584.4539400328856,0.576871395111084
71,999,625.6729860532283,0.5709672570228577
72,999,591.5025271052403,0.5637354254722595
73,999,549.2079317844035,0.46061548590660095
74,70,54.81101171649822,0.626708447933197
75,999,463.4101879921557,0.6871907711029053
76,999,550.0507095329523,2.1597230434417725
77,999,502.1587360599863,0.5222201347351074
78,999,455.40817917845334,0.49279090762138367
79,999,594.164835440329,0.9398868680000305
80,999,495.63076247441177,0.9120838642120361
81,468,259.13398509351885,0.6703740358352661
82,689,295.57086720853596,0.7856422066688538
83,196,126.89028542101566,0.727189302444458
84,999,527.9910815352812,0.8378516435623169
85,69,13.848956256994342,1.3090097904205322
86,999,466.76516470147,2.5660223960876465
87,999,496.1121753837895,0.8428705334663391
88,999,514.4043276757789,0.976295530796051
89,65,30.367049676997254,0.7678881883621216
90,999,641.8375293853511,0.8493649959564209
91,999,487.18795197123654,0.8771506547927856
92,999,519.4356107652002,0.7351462841033936
93,999,504.5635539171414,2.5834665298461914
94,999,378.51056558041256,0.8495519757270813
95,999,527.9506121727146,0.7617502212524414
96,10,2.3874831076602634,0.9548742175102234
97,999,462.64512023959685,0.6996309161186218
98,999,304.41837933452587,0.7162587642669678
99,999,405.8418316566576,0.9776402115821838
100,561,237.50428493633382,0.8078595399856567
101,539,273.16517000282266,1.0632413625717163
102,215,95.93793781477328,0.8281663656234741
103,999,440.9835958107603,0.7805526852607727
104,999,384.2305425852657,1.0497167110443115
105,999,415.42701527505926,0.7557011246681213
106,999,508.6526629738819,0.7148714065551758
107,999,482.1891467192664,0.8726392984390259
108,999,518.455033446819,0.7341671586036682
109,999,471.9273458671633,0.8094555139541626
110,999,322.47570946210453,0.8368924260139465
111,999,375.51120851566316,1.2354671955108643
112,999,457.99435965369395,0.8808703422546387
113,154,59.624720653383925,1.1105718612670898
114,902,454.2883782067075,1.1587514877319336
115,999,514.5237799702766,0.8659250736236572
116,999,562.8671552285572,0.809001624584198
117,691,275.15135726223974,0.9484484791755676
118,999,601.2342390329464,0.927899956703186
119,999,567.0966582450286,0.928066611289978
120,999,422.91217798906814,1.6401877403259277
121,999,445.34428483100623,0.9627686142921448
122,183,66.01610390233458,1.0610172748565674
123,999,444.80877864470693,1.2506513595581055
124,999,493.3150459408842,3.208092212677002
125,679,367.2578760997467,18.406330108642578
126,999,315.6647971954743,1.1982918977737427
127,999,371.9597764067765,1.6525908708572388
128,999,384.5398004160998,1.1478278636932373
129,999,455.20842810894976,1.0984041690826416
130,376,113.39521584523929,1.104135274887085
131,28,4.055581294091379,1.3989049196243286
132,999,370.36499374421794,1.1187406778335571
133,999,339.4524056619724,1.334669828414917
134,161,87.09341243905094,1.00664484500885
135,999,438.8195463764321,0.9446619749069214
136,509,222.99391449581847,1.0448329448699951
137,999,383.44299777232186,1.2849044799804688
138,999,468.49478380539824,1.1650878190994263
139,999,472.66382795597735,1.3025751113891602
140,999,362.81438598318545,1.3459773063659668
141,999,446.68840756657903,1.5872571468353271
142,999,384.9978110969873,1.4511098861694336
143,784,369.43772318269555,1.0876784324645996
144,999,286.28099556942595,1.3825783729553223
145,999,437.5821312003632,1.342982530593872
146,999,375.800019894466,1.3397917747497559
