episode,length,reward,loss
0,36,-40.92579175975391,None
1,999,-298.87266224015053,None
2,63,3.8174226405447222,None
3,28,-27.160958875988566,None
4,44,24.89375892689873,None
5,999,-366.6696207953693,None
6,28,-28.259518839175595,None
7,95,-66.4443777586386,None
8,28,-8.327268693353538,None
9,43,-14.3014222561699,None
10,161,-108.93490479888939,None
11,53,-22.740383554431762,None
12,182,-85.83918548252856,None
13,46,-75.41206813607886,None
14,27,-20.43962753332834,None
15,82,-61.22776013032213,None
16,20,-14.758200679406633,None
17,10,-2.7917421319485234,None
18,19,-7.2944101939629515,None
19,999,-356.5104235901422,None
20,27,-2.9185773779048754,None
21,211,-92.87515950479006,None
22,83,-19.721183653185875,None
23,35,-7.657143986530255,None
24,190,-8.356917868771662,None
25,999,-346.26228693338675,None
26,999,-294.895430455985,None
27,41,-28.85891848508154,None
28,25,-26.24696643788966,None
29,338,-84.38670037637284,None
30,23,-3.8181859074699274,None
31,146,-83.23357676342208,None
32,36,12.567663421752739,None
33,66,-48.75112539228988,None
34,999,-375.1710108605737,None
35,43,-29.210853122017106,None
36,110,-26.461629238716732,None
37,28,-8.93615859689538,None
38,18,-1.3802392251666813,None
39,38,6.490215338136939,None
40,251,-2.1961341623161044,None
41,62,-23.152445977744133,None
42,26,-17.799326760095987,None
43,34,-46.66885092963582,None
44,30,1.0785775826997415,None
45,19,9.480425863541214,None
46,16,4.242750507934262,None
47,163,-116.45266471186704,None
48,30,-30.851921384623328,None
49,46,-7.769764267994516,None
50,999,840.6617548612121,0.29083317518234253
51,999,815.2591798997352,0.26500850915908813
52,999,781.7414535294056,0.2215990126132965
53,999,767.4847064613178,0.15405797958374023
54,282,35.554492443541676,0.5626360177993774
55,999,209.193718659961,0.28238028287887573
56,852,302.58958220520697,0.26214277744293213
57,824,182.592143504011,0.22806333005428314
58,999,200.8966197010249,0.1615237295627594
59,999,840.8784431081772,1.3465001583099365
60,999,718.6907002793229,0.695609450340271
61,999,772.7352455991687,0.8257732391357422
62,999,793.5763069105603,0.6218526363372803
63,999,796.1116200718061,0.7128756046295166
64,999,613.9118728108353,0.9582307934761047
65,999,598.85959427279,0.6419014930725098
66,872,439.15020979578486,0.6082982420921326
67,999,507.82888470429316,0.6171643733978271
68,999,592.487644933628,0.44274136424064636
69,999,717.4740001031341,0.4569527208805084
70,999,620.952190230072,0.35863375663757324
71,999,654.6628163956029,0.45953357219696045
72,999,621.2007724209002,0.453898161649704
73,999,671.5785195672198,0.4196150004863739
74,999,570.5213556829474,0.6568840742111206
75,999,646.4112986664712,0.34265249967575073
76,999,687.4476698787112,0.3111322224140167
77,999,581.212673442516,0.37352392077445984
78,999,662.3417882835704,0.3078174591064453
79,999,479.7763974328196,0.42492038011550903
80,999,617.0004119354535,0.4480501413345337
81,999,245.70145172753752,0.5292542576789856
82,999,219.40157902374492,0.6425372362136841
83,999,331.5957318362316,0.6072852611541748
84,999,530.589968822149,0.5199910402297974
85,999,672.9400394967743,0.4768875241279602
86,999,640.4785974868134,0.46763721108436584
87,999,597.4837879771501,0.4129863679409027
88,999,585.8696505534192,0.43469345569610596
89,999,669.5366209963498,0.39984893798828125
90,999,645.4611869734548,0.4682754576206207
91,999,661.583763860752,0.3886176347732544
92,999,674.0195888770708,0.35771802067756653
93,383,229.13146760633776,0.507926344871521
94,999,743.009123429756,0.49251270294189453
95,999,700.4454397548781,0.6052372455596924
96,999,559.5310090870885,0.5371753573417664
97,999,878.4404145948796,0.5223883390426636
98,999,580.7672892672527,0.5452595949172974
99,999,745.358176825339,0.562822163105011
100,999,725.5097133781031,0.6962060332298279
101,999,842.6973708277831,0.49708133935928345
102,543,416.1309997494747,0.5582312941551208
103,999,781.7211786922787,0.5763636827468872
104,999,750.4776492407007,0.6074299812316895
105,999,682.9082359430369,0.8246678709983826
106,96,63.10556192241555,0.572433590888977
107,999,183.43343245587042,0.6617987155914307
108,999,236.4398669490446,0.735916018486023
109,999,632.7111588286061,0.6518253087997437
110,999,731.512268335618,0.9256523847579956
