episode,length,reward,loss
0,43,-7.153342469812649,None
1,115,-37.868898187657,None
2,134,-23.635716730818324,None
3,999,-335.99217853686497,None
4,11,1.1632631529702504,None
5,117,-35.0996525404801,None
6,58,1.9209615354697842,None
7,37,-2.176106718019871,None
8,99,-6.211483726081722,None
9,77,-51.82024243953502,None
10,999,-305.5323458070719,None
11,54,-7.7098710489980045,None
12,53,-23.98352024011448,None
13,252,-89.66467307609577,None
14,74,-18.176200445553395,None
15,39,-37.50056926835792,None
16,15,-12.340205173023636,None
17,178,-40.39101916213352,None
18,143,-34.10736341235628,None
19,17,-3.84482139363676,None
20,29,8.810284706806838,None
21,91,-22.566083844640712,None
22,999,-353.07000334824266,None
23,12,-10.458904950632828,None
24,23,-7.854753084586283,None
25,184,-43.536931890923654,None
26,75,-44.61470333942636,None
27,14,-6.129988429916849,None
28,23,-10.541219277788732,None
29,18,-0.7378550731033119,None
30,84,-33.2218449352218,None
31,216,-50.53289338120128,None
32,27,0.7015306270385666,None
33,224,-107.20958451467011,None
34,45,-22.180021637763485,None
35,14,-3.001756369718778,None
36,28,-18.077040191666583,None
37,999,-326.19648120005144,None
38,542,-169.1806950080392,None
39,17,-5.829912876964046,None
40,21,-25.61528584976588,None
41,70,-41.44992557735939,None
42,75,-83.92645705778962,None
43,999,-332.19004383647473,None
44,211,-99.39115330627938,None
45,36,-46.990066710899924,None
46,41,-14.584431486933738,None
47,115,-75.222474725747,None
48,39,-42.71219777761393,None
49,999,-346.88364066680595,None
50,999,863.6640756882484,0.35763323307037354
51,999,868.8033635288053,0.3194439709186554
52,999,868.6171290699855,0.2699105739593506
53,423,332.07451517427296,0.2271166443824768
54,887,419.9706866259432,1.4481165409088135
55,999,279.4065902867419,1.0818982124328613
56,999,209.0012988293921,0.8537079691886902
57,494,88.5606147727015,0.9496502876281738
58,999,285.134923891993,0.5184144973754883
59,999,723.4639413461696,1.0999971628189087
60,999,700.5176931519455,1.0548584461212158
61,832,591.6205150419138,0.9373361468315125
62,999,777.9698544343917,0.8931551575660706
63,999,704.0426584702491,0.7022051215171814
64,999,682.7648230396097,1.186763882637024
65,999,659.2676182102218,2.655613422393799
66,161,119.53327960549404,1.2518080472946167
67,999,689.3003844294245,0.7517009973526001
68,388,250.131227635214,2.2549538612365723
69,611,384.01793648487666,0.7716054320335388
70,999,615.9242175067939,5.78590726852417
71,999,631.7581070901477,1.0482097864151
72,999,614.8673260449128,0.6876181364059448
73,999,678.8088749137557,0.6766309142112732
74,999,461.9774648879544,1.1776106357574463
75,999,725.6237272452281,0.8856394290924072
76,999,721.048797342447,0.8893940448760986
77,999,709.1685720658069,0.7370142936706543
78,999,783.3242600238418,0.8395955562591553
79,999,416.77696925035343,0.8374904990196228
80,999,559.7880304388984,0.8453748822212219
81,999,505.9866097718286,0.8302358388900757
82,999,560.2867745536316,0.7887884378433228
83,999,487.5064450859798,0.848343014717102
84,999,415.0487777506418,0.832817554473877
85,999,590.1121319141037,0.8531560897827148
86,999,632.7719763657143,0.7165812253952026
87,999,601.5267777791887,0.9424309730529785
88,78,49.37856761662886,0.7470052242279053
89,999,746.9288091995246,0.983055830001831
90,79,65.78332290032708,0.8991904258728027
91,41,23.113663321210662,1.02982759475708
92,999,636.843776651333,0.741365373134613
93,999,384.68567024073593,1.0364058017730713
94,999,474.16327106646287,1.0707380771636963
95,999,501.72536718822386,1.1235617399215698
96,999,642.5257681368621,0.8655754923820496
97,999,559.1368188353172,1.0321850776672363
98,999,538.2583994306094,0.7122176885604858
99,999,496.6417981414439,1.124257206916809
100,530,353.04528376671084,20.542530059814453
101,999,587.7749984749175,0.6415613889694214
102,999,698.8481327175925,0.8714472055435181
103,999,556.4086230417779,0.7310168147087097
104,599,481.8810248144493,0.9787642359733582
105,618,451.33508053264336,0.9718108773231506
106,35,21.179620794831894,1.0979511737823486
107,999,517.3306506011063,0.8953987956047058
108,999,804.6408944049805,0.849103569984436
109,650,282.2537159857844,1.4235098361968994
110,999,663.1362296967894,1.7821177244186401
111,999,594.7947097260045,1.431623935699463
112,999,367.47079278863714,1.5842599868774414
113,999,478.5195448436842,2.0440049171447754
114,106,87.2528377989714,1.7108685970306396
115,999,520.489370897903,1.7692666053771973
116,999,583.6952670156536,1.891497015953064
117,361,286.8602337828089,2.0658679008483887
118,999,374.3279024126065,1.057769536972046
119,999,520.9011210024881,1.759411334991455
120,851,519.4142237688421,24.568208694458008
121,327,165.94316945177894,2.2571663856506348
122,999,420.9270799252362,16.970983505249023
123,999,501.0903574268944,3.154836416244507
124,999,453.54615038539106,2.134368419647217
125,999,349.79671106607464,1.8366734981536865
126,999,190.74759038546185,1.5663737058639526
127,999,444.81158290664524,1.7184429168701172
128,999,93.59262774284431,1.665330171585083
129,999,501.2792040547604,1.6310055255889893
130,999,471.2235939518287,1.4985682964324951
131,999,377.30355447309137,1.1028457880020142
132,999,402.0804521121231,1.072410225868225
133,999,498.0646670331873,1.820657730102539
134,660,385.07909665928463,1.4385294914245605
135,606,325.2572499020015,1.4774456024169922
136,999,526.3841103356162,1.5931408405303955
137,999,281.8507858215946,1.1971049308776855
138,999,448.6977220185508,1.6618587970733643
139,999,539.2030478369043,2.853498935699463
140,707,422.5990733635319,2.289212226867676
141,90,32.42711361829924,1.5316059589385986
142,999,588.5743333933282,1.800986409187317
143,280,196.3558519770266,1.6451504230499268
144,999,592.4642839979538,1.9786673784255981
145,999,331.9371290049255,22.833871841430664
146,999,282.2063863157424,3.590927839279175
147,999,463.90377739307354,1.90746009349823
148,999,249.66880931891933,1.494931936264038
149,999,517.5505791973385,2.3164267539978027
150,129,62.75601785570055,1.9072020053863525
151,36,13.47681466559109,2.517164707183838
152,110,37.30865982981928,2.224661350250244
153,999,411.5259271438995,1.9692059755325317
154,999,546.9653947347982,29.544775009155273
155,999,423.60440287291726,27.203521728515625
156,41,2.1117872553399044,1.7201595306396484
157,999,408.1548267257394,2.0616984367370605
158,999,394.94566234199647,1.7610161304473877
159,13,-6.535455873198099,1.635058879852295
160,999,190.54969788202916,1.492389440536499
161,163,81.2203896921296,2.105073928833008
162,999,273.40264349057685,2.6098389625549316
163,999,295.9615553313793,1.6600452661514282
164,999,302.3771821440114,2.024075746536255
165,233,69.52429005936808,2.917856216430664
166,201,112.64046572052646,1.7360998392105103
167,999,65.09045626201544,3.275907039642334
168,999,154.40547567729539,2.006134033203125
169,999,364.83302782817606,2.045689105987549
170,999,238.45165009443832,1.6627293825149536
171,638,211.45491910713324,3.711014986038208
172,999,396.8269760571346,2.7983646392822266
173,999,316.19594386820876,1.7801358699798584
174,137,107.24195155564577,1.589544415473938
175,45,24.06710420323542,2.4731292724609375
176,999,357.5340210243317,2.990960121154785
177,999,417.13176138363553,1.7286624908447266
178,999,315.7347720959785,2.1410882472991943
179,999,440.8237123403511,3.0979971885681152
180,27,-4.6208791757769605,1.7134666442871094
181,83,30.049139961214898,1.8427081108093262
182,84,32.00644964744052,2.550302505493164
183,999,306.0458843221812,1.7582180500030518
184,269,121.482680770358,2.4894070625305176
185,999,293.2653865903486,2.2766356468200684
186,999,259.3979088220923,18.336315155029297
187,999,246.26282214987,7.785048484802246
188,999,310.63717018771996,15.308283805847168
189,998,355.3974988548563,4.480345726013184
190,999,161.92286081719683,3.4459800720214844
191,999,368.4699813848984,1.5347867012023926
192,999,359.80391269260457,3.3906540870666504
193,999,164.01957205349854,2.460580348968506
194,999,288.02206944464734,2.3699235916137695
195,999,160.18241027402246,1.4512829780578613
196,999,288.79015723665566,2.6956305503845215
197,999,390.18749337247465,2.0461854934692383
198,99,33.057922034087504,2.2779626846313477
199,48,-3.4970495870058955,2.4778642654418945
200,999,406.3765545411343,2.1805508136749268
201,999,457.9622491529234,3.045407295227051
202,518,116.68527618194352,1.956103801727295
203,253,128.64299358623745,3.7302536964416504
204,999,110.02626251209519,2.8654680252075195
205,999,187.64145367897285,1.9260213375091553
206,999,244.0345083579218,2.8606224060058594
207,999,125.50674738582978,20.41190528869629
208,999,451.2334721904016,2.693141460418701
209,999,173.17756950615063,4.259654998779297
210,999,168.89090713163884,2.467994213104248
211,32,24.327267415457676,3.594027519226074
212,999,173.54416238563755,2.3417305946350098
213,104,74.55193210087674,2.5935537815093994
214,999,298.54700945956887,2.624243974685669
215,999,131.99378987233055,2.118518829345703
216,649,299.43335605291946,2.14076566696167
217,85,-20.47041221481653,2.8142952919006348
218,999,-18.428281133558727,2.7014007568359375
219,694,165.56347042697928,2.9870729446411133
220,999,337.1311081778421,2.092026948928833
221,37,3.7575476085607358,3.350731134414673
222,101,43.786301694519594,2.772618293762207
223,114,25.453318668508786,3.175600290298462
224,13,4.711037648557884,2.7721877098083496
225,999,433.8896659574307,3.560037612915039
226,176,52.01720753550341,3.946388006210327
227,999,372.9764068456766,2.9189486503601074
228,999,184.0580039049695,2.8300273418426514
229,999,265.24496514556023,3.5422048568725586
230,999,118.85694308607071,30.986156463623047
231,999,145.70615510451185,3.937737226486206
232,83,22.037697035126335,3.052121162414551
233,180,147.13257119150157,30.230783462524414
234,189,86.03680561288272,6.226138591766357
235,127,11.512082036181111,4.495840549468994
236,196,68.65037001044944,3.7949016094207764
237,999,108.30003653815747,2.9639506340026855
238,999,116.20801469014003,3.1151671409606934
239,999,185.6769538360732,7.040151596069336
240,112,31.443544413477113,3.6638646125793457
241,20,-3.879940187909883,2.764754295349121
242,109,32.03360113374359,4.568534851074219
243,290,-52.989000593914746,3.731215715408325
244,17,-7.059833038322311,5.437177658081055
245,90,26.922697833227296,4.02332067489624
246,292,-5.0101535550380225,40.70573425292969
247,236,136.30128034639037,4.6654744148254395
248,383,121.85417878334277,41.721622467041016
249,436,153.1044739082913,33.34899139404297
250,999,153.57724186495048,23.11223793029785
251,999,169.5600758983507,4.429888725280762
252,999,231.96504804339338,3.8710825443267822
253,999,291.585909452419,8.925315856933594
254,167,56.8704214076779,5.924825191497803
255,101,37.808053730026685,27.107309341430664
256,999,271.2601708094128,29.56450653076172
257,525,316.8115818058581,4.906188011169434
258,999,380.84091572530116,30.47747802734375
259,890,163.83644899640188,7.259571075439453
260,999,-35.828304174841946,5.901815414428711
261,999,207.11375892657358,32.2614860534668
262,56,27.798886710469567,4.223636627197266
263,71,-13.460435610036269,4.10837459564209
264,120,22.174595630171652,2.9777538776397705
265,53,34.803470591555865,3.083865165710449
266,52,67.1114655466819,4.9171142578125
267,32,1.6496988070673035,4.3633904457092285
268,999,215.26584436575945,4.613481521606445
269,492,128.9279285491666,26.324222564697266
270,540,150.89805176989597,5.2533650398254395
271,44,19.222049933122307,44.174598693847656
272,110,36.66512988618,4.754922866821289
273,847,137.65514920620058,5.7871174812316895
274,999,291.0889078157713,36.567447662353516
275,538,-1.2302266069506138,6.723597526550293
276,999,151.4577473925022,7.495967864990234
277,999,69.99089114859666,5.526124000549316
278,764,-309.6560829345931,23.116050720214844
279,999,149.85023813839388,7.561877250671387
280,999,161.2649720305771,11.849207878112793
281,999,207.09883781392944,5.105131149291992
282,999,168.60919341733654,4.767417907714844
283,999,181.6626994990576,14.766284942626953
284,346,164.94053380099035,2.839909791946411
285,999,262.6145786645266,3.1904993057250977
286,999,336.35627406429126,4.19041109085083
287,999,222.513779445102,4.135502338409424
288,999,167.31625474341985,39.19029235839844
289,999,151.17663607516326,2.7389981746673584
290,68,33.374732956193185,2.9070911407470703
291,782,202.99453463254542,3.2045600414276123
292,644,270.7091008036509,2.840181350708008
293,121,37.02084864358169,3.572711229324341
294,999,273.1479568629575,2.9599103927612305
295,999,63.14152160697515,3.354879379272461
