episode,length,reward,loss
0,90,-13.122799540876803,None
1,44,-21.44797076487341,None
2,62,13.012624757969313,None
3,49,-20.716620977851914,None
4,49,-25.359327677542236,None
5,48,-25.56037081113992,None
6,81,-44.90244018122004,None
7,28,0.44351046904991587,None
8,144,-44.715280996538745,None
9,65,-44.052844033257166,None
10,115,-76.19887252746912,None
11,50,-10.965757739747856,None
12,216,-101.61085373104433,None
13,12,1.1125478538681886,None
14,40,-28.98483615467017,None
15,52,-8.500360408917349,None
16,45,-7.2659277202294925,None
17,43,-13.431121656359466,None
18,80,-37.505398600279506,None
19,23,-8.604062706219253,None
20,999,-363.3981808427067,None
21,30,3.0063971004176993,None
22,23,-22.960724852182643,None
23,15,-1.0570820424059812,None
24,14,-12.845032242405463,None
25,999,-302.04702172776206,None
26,23,-23.506157171624835,None
27,999,-330.68966057539063,None
28,147,-64.0290985165297,None
29,323,14.757299401701982,None
30,148,-3.3294369080801305,None
31,131,13.83998198292285,None
32,28,-14.830212369798481,None
33,76,26.574192995973288,None
34,120,-43.38061745916212,None
35,130,-63.91906358631475,None
36,79,-41.17814831942483,None
37,123,-19.545718537152794,None
38,67,-27.63736217948415,None
39,37,-18.082025235906404,None
40,63,-31.79582171998104,None
41,999,-289.66483209441003,None
42,18,-26.856714488237177,None
43,113,-44.07987381013948,None
44,53,-9.775523030097963,None
45,96,-48.83835666799572,None
46,999,-390.7602304015081,None
47,51,-5.204974058266078,None
48,112,-48.11877451271306,None
49,13,-2.804092972638893,None
50,999,885.4251719235687,0.3008202910423279
51,999,846.1677355706214,0.21441148221492767
52,999,882.644924901679,0.2604858875274658
53,999,875.3296477639625,0.132496178150177
54,999,482.6161024294285,1.7672719955444336
55,999,388.2107480339672,1.3041651248931885
56,999,396.4908182118943,0.6400673389434814
57,30,0.6633487043871926,0.9255466461181641
58,999,468.56435914736306,0.5612508058547974
59,999,668.1736756877672,1.5614417791366577
60,999,680.4689674720471,0.6270963549613953
61,999,723.5927283781764,0.5262579917907715
62,999,646.4682488443175,0.5350354909896851
63,466,304.80040976160615,0.5381184220314026
64,999,689.0315772294581,0.6293367743492126
65,999,698.690732263616,0.5956897735595703
66,999,701.9971232896322,0.4993814527988434
67,999,659.5494809807977,0.4243907034397125
68,999,690.1480464024204,0.5791797637939453
69,999,626.8844195143976,0.6559200286865234
70,792,363.2990166115556,0.5865463018417358
71,999,483.2737048557718,0.684964656829834
72,999,83.98583240806157,0.6222225427627563
