episode,length,reward,loss
0,156,-50.29253098177674,None
1,171,-8.539186931091043,None
2,468,-164.84197043113474,None
3,198,-5.130860547298704,None
4,33,-14.867023564002995,None
5,31,1.633133274699695,None
6,103,-41.905182366151365,None
7,96,-44.68429723808154,None
8,144,-60.438247862955926,None
9,45,-38.85897760881393,None
10,130,-65.25418198684764,None
11,48,-16.794166611725636,None
12,136,-61.93108812585292,None
13,147,-22.089095714823987,None
14,999,-328.3871004495375,None
15,13,-2.5514339582083467,None
16,63,-40.9873703724939,None
17,160,-21.34419629136795,None
18,119,-46.94728152324103,None
19,97,-56.82634385901732,None
20,23,-3.827311870905847,None
21,190,-64.01233714183641,None
22,22,-2.2422032661596263,None
23,29,-8.527384077980116,None
24,69,-42.208183546422006,None
25,23,3.028492949079709,None
26,85,-5.620315097874823,None
27,33,-23.606038392682457,None
28,37,17.265657568661958,None
29,63,-24.15126328091798,None
30,29,-8.471729422956331,None
31,247,-101.236773569731,None
32,77,-45.25782122470124,None
33,40,-2.793936753221175,None
34,51,-17.66793968295015,None
35,999,-238.28583820930476,None
36,64,-38.63483840960828,None
37,40,20.777474844324875,None
38,58,-13.954610068231755,None
39,108,-42.429573292656116,None
40,82,-27.926517052198555,None
41,47,17.920337513317445,None
42,120,-9.14614547138049,None
43,81,-44.90197721418588,None
44,31,-5.335201182284093,None
45,134,-62.44344666138815,None
46,32,-18.99370978800979,None
47,221,-64.87855309264323,None
48,121,-19.478518687658735,None
49,176,-76.21261978110232,None
50,999,838.6649443318743,6.3562750816345215
51,999,877.5572056729587,5.077765464782715
52,161,140.41561446028427,4.92704963684082
53,999,785.3403416481696,4.703115940093994
54,999,-2632.954278212628,6.054812431335449
55,154,-418.8469920980625,6.435081481933594
56,119,-331.7602747018413,5.989818572998047
57,474,-1307.0229013740723,5.618301868438721
58,32,-88.9908659173513,5.728376388549805
59,999,-2695.0217893691583,8.432104110717773
60,999,-2774.988297390278,7.462045669555664
61,999,-2747.501317551114,6.401260852813721
62,999,-2694.2357686393552,5.348000526428223
63,999,-2768.853152621757,4.4652910232543945
64,999,-2621.6155748715987,5.041354656219482
65,999,-1908.0510364445638,3.6136474609375
66,999,-2054.000784686324,3.703247547149658
67,336,-609.1850629507804,4.098974704742432
68,999,-1903.4374821453305,5.0992751121521
69,999,-2226.3050651110357,4.267859935760498
70,999,-859.028232725206,3.8088254928588867
71,999,-971.363203394073,3.7557380199432373
72,999,-1055.4076610659815,4.898046970367432
73,19,-16.406725797170242,4.120611667633057
74,999,-139.20571253700174,4.615093231201172
75,183,32.07159546689678,55.647220611572266
76,146,9.029241382248154,55.340484619140625
77,100,-47.98519142028316,55.60399627685547
78,291,-23.060649899059452,55.347232818603516
79,30,-35.24243076704115,55.09876251220703
80,999,-1737.3489844703056,55.950225830078125
81,999,-1716.7658762524754,54.90330123901367
82,999,-1647.6743750478047,56.68362808227539
83,64,-106.45175568185566,55.432621002197266
84,999,-1472.1075682502703,55.56100082397461
85,212,-339.59850719593067,55.35294723510742
86,999,-1654.8434262377557,54.67866134643555
87,135,-221.41884506896443,55.27849578857422
88,999,-1534.7872436729783,55.10673141479492
89,999,-1488.3830017688858,59.052650451660156
90,963,-1354.4500056562197,53.83552551269531
91,126,-182.44121902453224,54.897560119628906
92,622,-833.2426959653418,54.331512451171875
93,399,-554.9980779917369,55.20989990234375
94,435,-740.8873332678277,54.43716049194336
95,474,-706.8539953473123,53.95482635498047
96,844,-1267.8614427117395,53.88174819946289
97,23,-37.5399489674581,54.11741638183594
98,90,-132.70722954205877,53.670265197753906
99,999,-848.8912055253465,57.313377380371094
100,999,-316.66015863551195,23.25650978088379
101,103,-17.240667192764022,24.281455993652344
102,999,-515.3388747482762,22.708980560302734
103,999,-425.6532850727609,22.44247055053711
104,999,-90.67393464546585,22.193714141845703
105,999,-131.50201110152648,22.386491775512695
106,999,-38.23499739749644,22.54634666442871
107,442,17.239861863408944,22.16956901550293
108,999,-69.3004608878898,22.1987247467041
109,999,-194.4767017891647,22.90325927734375
110,999,-90.4849503564255,22.235612869262695
111,999,-268.74022689335237,22.068016052246094
112,999,-225.20769365771204,22.0948429107666
113,999,-213.63424893049225,22.257192611694336
114,999,71.89787838909238,21.84414291381836
115,999,141.45542396635906,21.498811721801758
116,999,-276.0832057835437,21.722597122192383
117,999,-202.34187332362424,21.70106315612793
118,999,25.160961754000162,22.160104751586914
119,999,233.32395275482475,21.72599220275879
120,999,149.4540069962592,21.125478744506836
121,999,242.7763128213255,21.22123908996582
122,999,98.21791407472165,21.145519256591797
123,999,172.46788406424128,21.223844528198242
124,999,102.23043255100472,21.636188507080078
125,999,195.18735981640052,8.043875694274902
126,999,304.5631092494409,7.24779748916626
127,999,289.90853177459763,6.4813032150268555
128,999,441.74390609650516,5.118201732635498
129,842,259.5969942269161,4.550602436065674
130,102,61.35326609229344,4.750458717346191
131,999,355.5842395097955,4.773143291473389
132,999,371.2779349689336,4.496946334838867
133,999,317.8286350911288,4.1811604499816895
134,999,109.76984524597371,3.780555486679077
135,999,10.070519668459637,3.8438210487365723
136,556,71.94780940191251,4.086646556854248
137,984,202.3496806687567,3.668367385864258
138,999,-85.3162253934904,3.773979902267456
139,999,452.13339226576943,3.478691577911377
140,272,62.12889716541069,3.4760217666625977
141,221,70.90335330683922,3.3485770225524902
142,999,175.30166834105904,5.701805591583252
143,999,213.88896026240914,4.235509872436523
144,533,252.85983907241703,3.6840267181396484
145,999,426.1304416518428,3.4600818157196045
146,415,138.5089837038281,3.6262176036834717
147,53,19.645523587491045,5.241626739501953
148,999,304.79097011220813,5.595996856689453
149,999,398.6554585220908,4.2259602546691895
150,999,435.3348668036244,5.664369106292725
151,999,314.92173482422476,4.3891377449035645
152,999,338.62837956596655,4.113755226135254
153,163,-1.798636637558953,6.500907897949219
154,999,262.95153348653145,4.564512252807617
155,999,326.69129590261963,4.351728916168213
156,999,303.1896519408211,4.397421836853027
157,999,193.35089853837573,5.796106815338135
158,33,-7.973898004861959,4.2293701171875
159,999,325.83544146756185,4.221426963806152
160,999,137.99139211428874,8.046982765197754
161,999,101.8155162358517,3.8876521587371826
162,969,123.1076907108386,3.753012180328369
163,778,65.68084199418827,4.002335548400879
164,46,3.794573781962039,4.084871768951416
165,81,31.222890162230435,4.983987808227539
166,311,134.1896390565145,4.054141998291016
167,999,342.3123324804132,4.676953315734863
168,128,17.167058700043054,4.091966152191162
169,999,456.59442612642454,4.326560974121094
170,631,174.8681280480849,4.453378677368164
171,999,347.5360324751067,5.492905616760254
172,196,84.23927489278826,4.04951286315918
173,999,451.6061710793263,4.438086032867432
174,999,563.5924125887447,4.327054023742676
175,999,353.662691132266,14.108064651489258
176,999,389.5637657114787,9.721120834350586
177,999,507.33590945732465,8.22827434539795
178,374,175.31974097284922,11.174575805664062
179,999,586.2604350879576,7.128624439239502
180,999,526.2651053061619,6.762948513031006
181,772,403.663237893995,6.7742533683776855
182,999,607.5515451710814,6.218481063842773
183,999,542.0411022340039,5.957220077514648
184,611,140.71207966109307,6.119615077972412
185,104,49.975823538296915,5.764157295227051
186,217,82.5142674324729,14.490205764770508
187,999,298.5765412275595,5.718603610992432
188,999,378.1132255804189,5.99575138092041
189,999,582.4847545674811,5.678411483764648
190,999,517.8796324643512,5.595261096954346
191,999,334.12409716297446,5.683290958404541
192,999,492.91462482037747,5.55932092666626
193,999,520.4011486435089,5.584043025970459
194,999,529.5975662240155,5.790769100189209
195,999,493.45716381162833,5.725168228149414
196,40,-0.8973917222519519,5.496870040893555
197,999,422.9589033257788,5.410805702209473
198,999,487.2717641635274,5.389027118682861
199,999,423.9548519517044,5.243161678314209
200,999,446.0741546473522,6.323032379150391
201,999,462.8281554069886,5.36550235748291
202,999,448.78700075417464,4.568014621734619
203,999,429.5847601816357,4.046659469604492
204,77,27.856092600071005,4.169386386871338
205,999,508.33741391947075,3.8385040760040283
206,999,592.955972797008,3.7888643741607666
207,315,174.2121676579387,3.5043959617614746
208,999,535.8864935894622,3.5103447437286377
209,999,517.4349798615407,3.615247964859009
210,999,539.0468946047914,3.429471492767334
211,999,484.26634338996365,3.4803452491760254
212,999,567.9408063946739,3.554971218109131
213,999,488.960190833295,3.4991648197174072
214,999,481.38504139611786,3.6090354919433594
215,999,457.35271672738213,3.445624828338623
216,999,620.6336006587995,3.595508575439453
217,634,393.27965833323765,3.4817090034484863
218,18,5.962780798535334,3.492436170578003
219,999,613.333211192804,3.5200657844543457
220,999,470.27598202162966,3.6768581867218018
221,426,195.58282735078734,3.6597378253936768
222,999,543.1400366980697,3.81921124458313
223,999,516.4164822167328,3.59653377532959
224,999,566.9201257703284,3.7057056427001953
225,999,513.726050078092,18.375389099121094
226,999,592.2719613175038,6.989676475524902
227,999,539.0239117457862,5.754140377044678
228,164,82.06116324892189,5.511562347412109
229,999,539.7305161377049,5.004697799682617
230,999,476.6140826537454,5.1677751541137695
231,999,628.8987055079659,4.320619106292725
232,85,48.25689206905034,5.367942810058594
233,999,658.2540436260513,4.2269287109375
234,999,431.84186494732523,4.202434062957764
235,820,383.3988603920145,4.221210479736328
236,999,430.5121333644567,4.283859729766846
237,91,34.86457552197666,4.25433874130249
238,564,269.71133791618007,5.13908576965332
239,999,511.97621699087654,4.346409320831299
240,411,126.73086222750668,4.894686698913574
241,999,454.13008734869265,5.055812835693359
242,999,495.3158189084047,4.68053674697876
243,435,188.84779719859011,4.294755935668945
244,999,579.6035285123563,4.6662983894348145
245,238,105.62827538309033,4.647882461547852
246,384,111.5193381341971,15.094093322753906
247,999,429.61878242289276,4.722318649291992
248,999,467.0795580362676,4.93206262588501
249,999,473.6559166858293,4.722209930419922
250,76,20.038624356555754,13.482549667358398
251,999,402.29479509380957,7.149844646453857
252,999,380.9149301173578,6.833385467529297
253,999,292.98682957842897,5.9688005447387695
254,999,544.564543373417,5.505198955535889
255,999,597.265151268729,5.497556686401367
256,999,532.052067156775,8.532135963439941
257,999,541.0601791317147,4.8193745613098145
258,999,624.9722802339317,4.573440074920654
259,999,597.5327321775293,4.6939377784729
260,999,529.5306761546083,4.589033126831055
261,818,460.63211978188446,4.654828071594238
262,999,541.0368696262847,4.361348628997803
263,999,558.7946893426933,4.625189781188965
