episode,length,reward,loss
0,53,-17.370288270198785,None
1,39,-4.6110761508630365,None
2,75,4.281058560200144,None
3,82,-29.32928483177784,None
4,151,-40.691139709649946,None
5,169,-79.55462417302391,None
6,96,-77.10112539273618,None
7,107,-76.52495179389034,None
8,169,-35.71031334567592,None
9,999,-355.5558063492018,None
10,22,8.047485918499557,None
11,33,-0.10056668825098924,None
12,181,-71.65528255403738,None
13,106,-77.30000228212698,None
14,100,-58.022671681931484,None
15,999,-301.68426111186693,None
16,48,14.663866868254853,None
17,999,-440.56780903505637,None
18,139,-101.37695018737998,None
19,108,-27.683183217545974,None
20,49,18.835821854692696,None
21,74,12.725099934108467,None
22,65,-0.6053421366259948,None
23,21,-0.6989784474430625,None
24,34,-3.7670762785294314,None
25,160,-21.474625865671825,None
26,125,-57.99811053999845,None
27,25,-7.684915371276352,None
28,999,-308.51638767196516,None
29,22,-24.593146232308584,None
30,26,-6.490750759971078,None
31,151,-54.92699881104349,None
32,23,-21.607528614919605,None
33,16,-9.296749700852903,None
34,999,-356.10124459284475,None
35,10,-8.510468947628425,None
36,48,-73.24448062613801,None
37,22,-0.8299993338377518,None
38,139,-71.48391642548293,None
39,14,-5.696201456315645,None
40,96,-40.97962070386514,None
41,217,-106.17179359720807,None
42,11,-3.13608212569239,None
43,169,-27.963218771021854,None
44,164,36.614570875112435,None
45,51,-28.560702037208348,None
46,78,-10.194652927800373,None
47,113,-71.40651363989721,None
48,236,-93.22447988946291,None
49,355,-146.1862582102928,None
50,999,867.1355158144828,0.2547309398651123
51,999,842.1094169288036,0.22773222625255585
52,999,844.5398289753134,0.076353520154953
53,999,847.4474147430134,0.03353610634803772
54,999,797.2773111236728,1.4079468250274658
55,999,768.0713876957172,1.3630096912384033
56,999,793.9855011331113,0.6797735691070557
57,999,829.318186266217,0.5958540439605713
58,321,263.8647132267734,0.434956431388855
59,999,744.1142230005988,1.2136242389678955
60,999,609.4519993585247,0.6723657846450806
61,999,674.8146947263241,0.6066893935203552
62,478,308.4773802332098,0.5887387990951538
63,950,540.7524598080121,0.5583661794662476
64,440,319.60768393463184,0.6835992932319641
65,438,347.0368727940835,1.5925369262695312
66,999,630.7291748690294,3.6120901107788086
67,999,744.9114354653818,0.5057740211486816
68,999,645.7145085722731,0.46061068773269653
69,985,514.534361298872,0.5682870149612427
70,623,386.4432736591621,0.7451194524765015
71,558,416.00451307194436,2.295959234237671
72,139,142.00482734653576,0.7032397389411926
73,999,614.4961005203273,1.6058969497680664
74,999,523.7884765718173,0.8790645003318787
75,999,220.9401708023837,2.5580012798309326
76,999,272.27801808676617,0.6238788962364197
77,999,478.34698974947975,0.6515248417854309
78,999,232.54852180743674,0.6313250064849854
79,999,566.6994381391149,0.6894139051437378
80,999,546.7052196722206,0.7503412365913391
81,999,376.47296100031775,0.735534131526947
82,999,466.2740350348075,0.6650934219360352
83,999,585.3931007728035,0.5207556486129761
84,999,509.59339317992186,0.6476559042930603
85,611,215.0915769699077,0.5328769087791443
86,999,264.0542769511803,0.6088826656341553
87,999,399.58340254136186,0.6826962828636169
88,999,405.577286646863,0.541644811630249
89,999,442.7727248424082,0.7270903587341309
90,999,407.8612858113548,1.3553297519683838
91,999,428.15831522108414,0.6476031541824341
92,999,287.6250440337102,0.8321777582168579
93,999,356.2460009577758,0.8727710247039795
94,671,324.5405240079524,0.6944786906242371
95,174,95.73623902559198,0.8724121451377869
96,564,240.94854251104005,0.9072850346565247
97,999,470.8944575261572,0.7933135628700256
98,999,431.5382664232582,0.7027932405471802
99,132,81.27776908692894,0.8607226610183716
100,999,492.3085507441647,1.3457067012786865
101,219,127.74114217144671,0.8465200662612915
102,999,374.6236818883308,0.9145832061767578
103,92,57.14130345386314,1.0783581733703613
104,999,475.37661929586756,1.6899601221084595
105,999,253.29142873706053,1.1492997407913208
106,645,-78.81235357199014,1.6314045190811157
107,999,317.36208777349617,3.8643367290496826
108,999,227.1817617605631,1.0304136276245117
109,729,221.11695812393967,1.4354461431503296
110,999,326.5803296904486,1.3470532894134521
111,999,352.9924506533813,1.1383275985717773
112,999,357.13924082091125,1.4173457622528076
113,255,86.50669320818959,0.9810374975204468
114,999,432.0943320509978,18.730260848999023
115,157,62.67710990110441,4.012760162353516
116,999,373.67378158249414,1.000110387802124
117,217,55.303460729338056,1.1407814025878906
118,999,292.9527306754585,1.1136891841888428
119,419,173.5613300814867,1.8459908962249756
120,999,303.922694683744,1.320971965789795
121,354,96.17074339564263,1.0632647275924683
122,380,127.2983027476111,1.3785508871078491
123,999,415.74505257838905,1.2421789169311523
124,999,177.14247778855488,1.5962786674499512
125,86,-3.2601566797092705,1.7742679119110107
126,195,54.08736803095002,4.047317028045654
127,999,167.50125747431855,2.184237241744995
128,671,119.64138736999742,2.081080675125122
129,999,108.43082741728554,1.4514350891113281
130,489,52.91363717320499,6.583230018615723
131,999,24.73660285666746,3.038776397705078
132,999,64.51335485775783,1.8461461067199707
133,373,-9.672720926713387,2.311030864715576
134,999,92.88607615976687,2.7944788932800293
135,122,14.748420272609208,1.948037028312683
136,999,116.60284819974089,2.2101221084594727
137,133,14.535569683279991,1.5891246795654297
138,298,-33.60554610111209,1.9805395603179932
139,999,82.37133769988161,1.7557709217071533
140,522,67.0499396011354,1.8193190097808838
141,49,-8.402805689857596,3.5842490196228027
142,13,-11.92024724384194,2.1257238388061523
143,52,12.053585994944843,14.287018775939941
144,999,67.72645998504744,8.196104049682617
145,999,139.83742166303128,2.859884738922119
146,999,23.887501432308916,2.6823863983154297
147,426,102.74259481770528,2.347666025161743
148,33,2.4607759652829624,2.6733367443084717
149,691,122.85157780495932,15.520304679870605
150,999,69.37374285300486,4.8505144119262695
151,999,34.75321870766192,6.674351692199707
152,918,24.647354405478925,3.918562173843384
153,999,209.39193479066202,2.848684310913086
154,763,23.52914435842338,3.1217901706695557
155,76,-15.509496398080836,2.910510778427124
156,999,47.401902705364726,2.992396354675293
157,999,-92.3031557971224,2.234461784362793
158,999,21.848410715803446,2.546895980834961
159,999,86.82793916220328,4.54596471786499
160,999,-21.905586325379893,2.9781203269958496
161,327,17.15523023487147,2.6636455059051514
162,159,-30.740879541890724,2.876102924346924
163,999,15.380556888594205,2.1575546264648438
164,77,51.48098771799533,2.6981186866760254
165,999,48.40875339337119,2.648820400238037
166,183,18.447677086729737,2.6762189865112305
167,131,75.00881363853581,3.993875503540039
168,335,61.84109320767341,3.345123529434204
169,417,141.44911174368724,2.8748247623443604
170,59,26.692740215185754,9.274935722351074
171,965,62.241574827675954,2.3630025386810303
172,999,146.12309895190313,4.112661838531494
173,957,137.13092915721555,12.612378120422363
174,314,57.79738914088891,4.071783542633057
