episode,length,reward,loss
0,58,-44.91672114566335,None
1,999,-347.3154594478793,None
2,39,-17.973908627686306,None
3,999,-301.64909806681374,None
4,47,10.546569210967547,None
5,54,-9.427221170160962,None
6,27,-7.045378180095991,None
7,61,-49.85034338372262,None
8,35,-7.059018181780481,None
9,11,-5.6729196137515645,None
10,30,-19.932265516402605,None
11,21,-6.113660426811443,None
12,64,-61.31097080741898,None
13,19,-1.8858424440958441,None
14,53,-17.451841747513225,None
15,27,3.610522325540486,None
16,50,50.567987763676804,None
17,22,-13.69968161409997,None
18,46,-20.530391216371612,None
19,24,-13.21419423075923,None
20,106,-35.157857363637625,None
21,999,-320.46540734076956,None
22,54,-10.544567295645276,None
23,131,1.9910043280255376,None
24,26,-22.765390769912127,None
25,999,-306.87885117359895,None
26,85,-68.00513548535871,None
27,19,5.610494575436499,None
28,68,-11.435213937190369,None
29,19,6.78914335411821,None
30,89,-27.701306284308743,None
31,41,12.256333483993828,None
32,17,-10.77334281289846,None
33,65,-31.77481446436346,None
34,70,-13.347639871773827,None
35,42,-18.563095192752293,None
36,30,3.234492653386006,None
37,25,-20.685013614285523,None
38,153,-107.45501076349797,None
39,179,-41.443165830114566,None
40,38,-5.273049221033134,None
41,14,3.159634521105531,None
42,118,-3.0951586358875414,None
43,999,-381.17925044562946,None
44,32,-8.321853081272698,None
45,78,-39.46411983035192,None
46,16,-21.64592533787274,None
47,88,-64.48997921907966,None
48,112,-34.579635301050565,None
49,82,-30.755034098648895,None
50,999,873.6503524734856,6.618577003479004
51,999,838.2170375363249,4.91159725189209
52,999,794.7598279859901,4.63633918762207
53,960,811.4342455705665,4.290783882141113
54,47,-128.4244566938641,4.373663902282715
55,9,-25.626638205252814,4.292726993560791
56,199,-541.114399758304,4.316537857055664
57,999,-2391.8981680787097,4.469355583190918
58,999,-2414.5985167234985,4.202749729156494
59,999,-2217.70246053583,4.905396461486816
60,999,-2293.75104875595,4.809333801269531
61,395,-938.9412752997947,4.488442420959473
62,999,-2314.2971646301144,3.9285807609558105
63,999,-2312.2776692319294,3.7627429962158203
64,999,-616.0009537266792,4.507236003875732
65,792,-457.2528226958915,4.729667663574219
66,999,-548.2063260856315,4.175469398498535
67,821,-468.63622447085277,3.8651347160339355
68,999,-611.9965026600262,3.560276508331299
69,999,-398.60361800799524,3.550265312194824
70,78,31.113894731434424,3.4317026138305664
71,220,-82.73021548044623,3.720093250274658
72,45,-10.264022322027282,4.419158935546875
73,112,42.042085486245824,3.4274089336395264
74,90,-32.09945395860879,3.439743995666504
75,153,-136.32792277982657,7.334481716156006
76,155,-62.38706809023762,5.050920486450195
77,122,-34.28778967052502,5.266706466674805
78,119,-102.14517500270345,4.9220380783081055
79,999,-98.39117655684572,4.828831672668457
80,965,-111.95762152792213,4.294487953186035
81,660,-55.45038263195518,4.534457206726074
82,999,-8.640125288729404,4.390433311462402
83,686,-75.51705465040159,4.3745927810668945
84,999,161.75811409353233,4.9124321937561035
85,999,138.66795567347626,4.123068809509277
86,999,306.68101191491434,4.051394462585449
87,199,37.7920248222688,4.314894676208496
88,496,84.59977318840498,3.896484613418579
89,999,216.1546460625599,4.667630195617676
90,175,46.02926820241496,4.454561710357666
91,999,254.16682429298632,3.918534755706787
92,999,142.45273804394904,3.7714552879333496
93,999,159.04503940073522,3.56708025932312
94,999,44.26115490584053,5.926693916320801
95,999,5.5907282259573385,3.5444984436035156
96,999,-67.99138684288597,3.3851780891418457
97,999,-103.38347330514603,6.639886856079102
98,720,-11.148459170911396,3.530543804168701
99,334,-15.661841100362782,3.339704990386963
100,999,-24.284719862254466,3.9808602333068848
101,999,-1.2436634456708364,3.511833667755127
102,999,-68.82094878148862,3.4156627655029297
103,999,49.5930054038033,3.307023763656616
