episode,length,reward,loss
0,999,-346.5254766032154,None
1,77,-46.913066054497975,None
2,62,-30.98847128831703,None
3,999,-334.12600591444266,None
4,999,-343.1374778970338,None
5,101,-51.05063065289933,None
6,201,-70.67206329240496,None
7,116,-37.82636043834018,None
8,390,-70.74617814404161,None
9,156,-53.24369192387324,None
10,169,-21.516053203803594,None
11,172,-85.29220602420263,None
12,63,-8.991185534311885,None
13,42,-5.689934374526378,None
14,63,-41.13935496131706,None
15,24,-5.46895336297383,None
16,12,-1.7091745371860798,None
17,171,-40.32170251474962,None
18,90,-20.742405392764784,None
19,999,-350.34632455006346,None
20,30,-15.315801151496789,None
21,57,-20.191492943054488,None
22,227,84.7024824708844,None
23,120,-59.86684802791712,None
24,999,-297.48521402800407,None
25,104,-64.4887375969109,None
26,65,-22.66368134063235,None
27,39,10.147275425235964,None
28,113,-40.0942186532029,None
29,78,-29.47845576612641,None
30,25,-17.976263069264256,None
31,95,-40.90083178712142,None
32,83,-37.9339527140771,None
33,154,-7.913113606861772,None
34,88,-76.63763517548732,None
35,999,-313.50129651826774,None
36,72,0.6483833793078198,None
37,110,1.4386307259160107,None
38,19,6.711735244373757,None
39,20,-10.892480199829576,None
40,92,-16.34308034818157,None
41,86,-6.428230222109948,None
42,999,-301.8781265006581,None
43,311,-64.77551818263295,None
44,170,-15.904507977290804,None
45,208,-68.72304121702015,None
46,999,-269.3823868944398,None
47,57,-32.190496755475365,None
48,36,-18.747444998302562,None
49,122,-76.96852407921318,None
50,183,152.0491767646918,12.331424713134766
51,999,797.8459947094289,5.776635646820068
52,243,206.13333075784925,5.537245750427246
53,50,44.40912342725237,5.518881797790527
54,999,-2552.066066038264,6.416299819946289
55,999,-2340.1289533664058,5.980860233306885
56,999,-2401.0719889039074,5.113264083862305
57,999,-2366.504004444239,4.993880748748779
58,999,-2404.1476917753284,4.3197479248046875
59,382,-657.2183975019028,4.513631820678711
60,999,-1287.0365876201006,4.445101737976074
61,965,-1057.5410207258687,4.550619125366211
62,214,-257.5119471498196,4.543452262878418
63,49,-83.24960676489216,4.273070335388184
64,999,-1642.3607527403356,5.231709957122803
65,999,-682.9213891422029,4.5263447761535645
66,146,-86.14701382582076,4.874866008758545
67,224,-144.7812013065014,4.352442741394043
68,141,-68.35196443031707,5.395259857177734
69,999,-194.69469298055745,4.2162766456604
70,999,-38.56963103166007,4.397469997406006
71,999,-76.4891441197632,4.774931907653809
72,999,126.89067307746882,4.1833271980285645
73,251,-50.60928448545219,4.445194244384766
74,999,-643.6558446274992,4.838863849639893
75,999,-330.2049902299298,7.6423468589782715
76,999,-328.3362303228902,5.969216823577881
77,75,-58.842543415799994,5.780854225158691
78,839,-259.0269339697271,5.564166069030762
79,999,-485.13835932825737,5.263949394226074
