episode,length,reward,loss
0,102,-0.6749093362297076,None
1,174,-12.23068910797411,None
2,130,-41.2889052441004,None
3,114,-78.693192513617,None
4,84,-64.26994404155766,None
5,97,-8.062953868715123,None
6,27,-2.824675781890967,None
7,20,-0.6199049593968815,None
8,80,-23.6433347544699,None
9,51,-11.032190388446725,None
10,89,-37.75648371801309,None
11,109,-18.531873752958493,None
12,19,0.8849559474491957,None
13,50,-1.3881703855725571,None
14,46,-32.68503452891255,None
15,33,-11.153233513520886,None
16,50,-35.00399668096667,None
17,196,-50.61411192257626,None
18,144,-57.69011944811553,None
19,61,-2.414409063852625,None
20,17,-10.911073978915804,None
21,999,-329.07938822647094,None
22,42,-17.710073787728987,None
23,11,-12.762716077342137,None
24,51,-35.476700956507386,None
25,999,-395.8238127546623,None
26,37,13.309718925089,None
27,152,-107.21679520649673,None
28,48,-0.16893412182179235,None
29,17,-13.061599515850288,None
30,23,-4.492112761058062,None
31,17,-6.71212982743252,None
32,28,-39.013576921890824,None
33,48,1.069639850647523,None
34,166,-81.33025111702003,None
35,33,-15.61653544664369,None
36,128,-38.93034238748287,None
37,173,-67.53479476225884,None
38,99,-50.49468686832422,None
39,213,-146.6391921284105,None
40,116,-35.54835664558134,None
41,39,-2.774358318287083,None
42,99,20.944967010829544,None
43,32,-15.933430127467394,None
44,126,13.176710370873518,None
45,76,-14.101281947250616,None
46,17,12.447556952105753,None
47,21,-23.60514950911254,None
48,80,24.17537258623227,None
49,999,-326.1097464219147,None
50,999,845.9167172877073,0.4470381736755371
51,866,773.1899914701448,0.29499244689941406
52,513,438.0694331750359,0.33287888765335083
53,999,838.714504183407,0.23737671971321106
54,719,-40.18809920205882,1.8076460361480713
55,344,38.43145555671879,1.4937340021133423
56,999,180.0709551819413,1.1196850538253784
57,999,43.4744866191713,0.727121114730835
58,999,224.986419491692,0.9407040476799011
59,999,745.2569309543618,1.2795883417129517
60,692,504.74303542077143,1.3156111240386963
61,999,710.9143976554637,0.9053998589515686
62,999,749.6964747392348,0.8960950374603271
63,999,721.5804122643143,0.8449918031692505
64,999,604.9049861623611,1.4228458404541016
65,999,487.50957636288535,0.8904086351394653
66,999,504.1235930919587,0.8787721991539001
67,999,480.1083468672201,0.9001463651657104
68,999,500.2903563276537,0.8574100732803345
69,999,306.99184042487786,1.1684775352478027
70,999,395.89615953462106,0.8750240206718445
71,999,321.45982585493886,1.276572823524475
72,999,322.3822304702266,0.48443299531936646
73,999,311.94291479942103,0.758062481880188
74,999,186.3852613701669,0.837899923324585
