episode,length,reward,loss
0,75,-25.411199238341574,None
1,21,-6.223015548241169,None
2,99,-23.446360599649893,None
3,70,12.440729897128744,None
4,41,-4.117365901865403,None
5,18,-17.784905979114306,None
6,35,-17.56548946981725,None
7,88,-21.99785055494366,None
8,50,-10.11264633584308,None
9,230,-98.4726975764333,None
10,22,-12.01327014449129,None
11,15,11.64399487631544,None
12,36,-17.450359537164605,None
13,169,-46.671777720230445,None
14,18,18.079487713077484,None
15,34,-29.351639433968007,None
16,96,0.23765662049551217,None
17,15,-9.763176851479317,None
18,114,-18.84578075224002,None
19,60,-10.423556525331623,None
20,73,23.435362941272587,None
21,77,-37.6893297534189,None
22,405,-191.54938646939468,None
23,225,-53.340578849989654,None
24,133,-3.7944506537381404,None
25,53,-31.905823646425375,None
26,68,10.884375799181822,None
27,999,-371.61381578729936,None
28,75,-42.35645970264531,None
29,84,-39.37149122946869,None
30,69,-40.32076419993849,None
31,55,-27.870216969497182,None
32,999,-295.52682307312,None
33,47,-25.91636680959462,None
34,999,-296.45506870639775,None
35,46,19.4840090203534,None
36,126,-83.97790928373864,None
37,43,17.369177423102922,None
38,999,-359.2577974707515,None
39,15,0.23468133791096624,None
40,184,-69.3636747181196,None
41,186,-130.81684787294503,None
42,62,-39.05655622391308,None
43,26,-18.6597132132809,None
44,65,-20.5888665786818,None
45,15,-15.216705432856196,None
46,18,-5.242223616532079,None
47,195,-79.5359250849288,None
48,97,-35.502352414192025,None
49,109,-72.7573216884326,None
50,999,780.6473729906946,0.4224376678466797
51,999,805.8421526022125,0.30739831924438477
52,999,835.3008219574352,0.30575114488601685
53,220,175.8089360899312,0.314689576625824
54,747,-188.53952272028013,1.4062776565551758
55,999,-19.126573810767724,0.9464683532714844
56,508,-37.960798836776526,0.8406776785850525
57,463,-9.719241113206929,0.7890530228614807
58,999,-35.963803543815466,0.6667239665985107
59,788,433.49097215686004,2.0050134658813477
60,999,571.0069276312853,0.9765350818634033
61,999,595.3643251869378,0.812459409236908
62,694,525.9869825357868,0.7388665080070496
63,999,634.6440288091773,0.7293816804885864
64,999,622.8874574810027,1.3503926992416382
65,999,560.3734691929335,2.4844961166381836
66,999,520.3253154552862,2.3209686279296875
67,999,507.0469436485881,0.7796047925949097
68,999,545.54213812157,0.9250661730766296
69,999,578.8360970422176,1.1270220279693604
70,999,394.6361727646723,1.3834891319274902
71,999,501.1778605884311,0.8410272002220154
72,999,325.5940321281137,1.1730233430862427
73,999,437.31138868060816,0.92142653465271
74,999,368.10513782758477,0.8831465840339661
75,999,520.2116631592324,0.8778318166732788
76,999,537.8211152638094,1.1843502521514893
77,999,509.40692750539756,0.8078058362007141
78,58,18.904520943968457,0.6694016456604004
79,999,571.561132155998,0.8013563752174377
80,999,573.0013576967525,0.7149322628974915
81,999,620.2489132579362,0.6124743223190308
82,999,570.3554044108245,0.6203528046607971
83,999,623.6661617354627,0.7743433117866516
84,999,494.28738308507445,0.5463929176330566
85,999,714.7988720612158,0.4319784343242645
86,999,600.833165251771,0.5604308843612671
87,999,568.2609405508957,0.5175018310546875
88,999,637.3848968985371,0.4536473751068115
89,999,569.1257504678097,0.7964616417884827
90,999,479.03485792067545,0.532771646976471
91,999,497.3568594208832,0.5746214389801025
92,999,584.6863718447112,0.6016900539398193
93,521,296.1480864766325,0.6295809745788574
94,999,507.3231391219726,0.5663192272186279
95,999,638.465356668298,0.5739589333534241
96,999,650.5835585161791,0.7592324614524841
97,505,204.83627734608197,0.7071375846862793
98,999,737.6605803731247,1.0189661979675293
99,999,655.2654361359436,0.8086420297622681
100,999,647.0599863996174,0.78401780128479
101,740,428.04645220416,0.7549765110015869
102,999,596.0358990035361,0.5344884991645813
103,999,606.419552439899,0.7792133092880249
104,999,442.46706196829956,1.2627286911010742
105,999,569.8242427355214,0.7597141861915588
106,999,605.8967503113116,0.9285122156143188
107,999,515.1304411680354,0.8897130489349365
108,999,481.3792658220719,0.8688183426856995
109,999,599.4891869336456,1.109222173690796
110,999,762.0958745029994,0.8127676248550415
111,999,759.3912056987059,0.8448616862297058
112,999,695.4168642724993,0.9476279616355896
113,999,637.8681746030865,0.8200454711914062
114,999,711.3771771590243,0.9624019265174866
115,999,521.6761835996286,0.8410755395889282
116,999,454.7739229936736,0.8167402148246765
117,145,110.13381596803048,0.79157954454422
118,999,687.3900393871962,0.5658404231071472
119,999,597.1649930783593,0.7513616681098938
120,999,696.3469334404012,1.1800042390823364
121,999,707.8145837946887,0.9754506349563599
122,999,676.2579327461206,0.905426025390625
123,999,636.6651408296382,0.9646505117416382
124,459,275.35120655882264,1.0219902992248535
125,999,729.7096079411183,0.9071334600448608
126,999,734.152747013863,0.8975661993026733
127,26,-0.1808216524695645,0.8886272311210632
128,999,710.1149457944484,0.8538122177124023
129,999,765.9992508708358,1.3855210542678833
130,999,776.271281897618,1.2823283672332764
131,999,322.4803631045916,1.2603178024291992
132,999,301.44534018346064,1.0307831764221191
133,999,201.01922015475867,0.9954698085784912
134,999,473.77293056804604,22.436141967773438
135,999,610.0142212519104,1.3158276081085205
136,441,380.46948701810356,1.198246717453003
