episode,length,reward,loss
0,39,27.209567698180223,None
1,999,-330.410244909805,None
2,148,-59.4287397854287,None
3,999,-328.84487620639914,None
4,33,10.908449917491417,None
5,28,-3.6547259873440705,None
6,78,-5.716393138425798,None
7,232,-109.05376684158628,None
8,28,-18.101187093208697,None
9,56,-33.885782745986354,None
10,336,-77.31576530443559,None
11,80,6.4143234814981485,None
12,309,-131.89280473637433,None
13,16,-10.729390186021035,None
14,182,-89.75788520344912,None
15,39,-56.30466075013456,None
16,26,-26.82076795267884,None
17,73,-44.21247716593828,None
18,109,-23.732868384590127,None
19,54,-11.872121710787164,None
20,97,-50.6467617354365,None
21,81,-17.294037166803328,None
22,99,-18.837917911877877,None
23,82,-43.15355627782931,None
24,44,-38.520574439313606,None
25,76,-2.9834348449086803,None
26,71,-13.77975740110497,None
27,81,-2.9704915200601745,None
28,999,-314.7878499212529,None
29,61,-27.20185239621045,None
30,77,-12.197103808356529,None
31,13,-0.9762667770118192,None
32,10,-5.118117990266457,None
33,337,-162.78307311640867,None
34,45,-38.77348410520606,None
35,70,-20.422562534210883,None
36,15,-1.6462209486981307,None
37,20,-7.407777211548441,None
38,9,-8.198939373693705,None
39,50,-13.930870002371508,None
40,53,-32.82244187214303,None
41,999,-290.5753985927765,None
42,118,-62.21442529166333,None
43,999,-301.6939436447075,None
44,207,-130.99602914928857,None
45,44,-42.54479800552722,None
46,159,-61.56287134031898,None
47,23,-11.20571063798684,None
48,29,-17.568902216769175,None
49,35,-22.76951689173942,None
50,999,835.4943884846817,0.36824241280555725
51,999,821.9958111820876,0.3046776056289673
52,999,863.968407197279,0.2779221534729004
53,999,767.4188491964559,0.22381672263145447
54,999,200.866196129464,1.7508809566497803
55,999,365.4707534006881,1.4273079633712769
56,219,64.38176244205721,1.1499946117401123
57,999,258.315595614749,0.5807675123214722
58,732,271.9875366367752,0.7930658459663391
59,608,410.69926628569095,1.053851842880249
60,999,683.4130331868337,1.1290234327316284
61,999,734.1159855703762,0.4222653806209564
62,999,700.8505187108608,0.728356122970581
63,999,717.796924821062,0.7220315933227539
64,999,632.4555336087543,0.7542985081672668
65,999,655.6413955174238,0.788413405418396
66,999,726.404916576011,0.583335280418396
67,999,733.8582929117246,0.5243174433708191
68,999,675.963607704868,0.5345069169998169
69,999,561.15795521304,0.703966498374939
70,999,444.75019411263787,0.8177622556686401
71,999,538.3994540173876,0.7083365321159363
72,999,545.1255412849948,0.6085039377212524
